idx	name	cid	n_inputs	n_library_spectra	n_raw_matches	n_unique_mri	folder	mode_used	domainmasst_status
1278	Sodium_Benzoate	517055	1	42.0	309.0	309.0	1278_Sodium_Benzoate_fb7121a404	fasstrecords	done
698	Potassium_Benzoate	23661960	1	42.0	309.0	309.0	0698_Potassium_Benzoate_fb7121a404	fasstrecords	done
432	GammaDecalactone	12813	1	6.0	272.0	272.0	0432_GammaDecalactone_ba6bfba081	fasstrecords	done
864	Folic_Acid	135398658	1	339.0	271.0	271.0	0864_Folic_Acid_6487c4e0a9	fasstrecords	done
1323	Menthol	1254	1	58.0	240.0	240.0	1323_Menthol_0fb1d6b86e	fasstrecords	done
406	Neomenthol	439263	1	58.0	240.0	240.0	0406_Neomenthol_1464b1a270	fasstrecords	done
152	Asparagine	6267	1	71.0	237.0	237.0	0152_Asparagine_449515769c	fasstrecords	done
1102	Vanillylmandelic_Acid	1245	1	49.0	233.0	233.0	1102_Vanillylmandelic_Acid_b71bb759fe	fasstrecords	done
155	Astaxanthin	5281224	1	12.0	210.0	210.0	0155_Astaxanthin_909b7c77b4	fasstrecords	done
621	Disodium_5guanylate	135414246	1	81.0	206.0	206.0	0621_Disodium_5guanylate_81243b6c4a	fasstrecords	done
1269	LLeucine	6106	1	122.0	201.0	201.0	1269_LLeucine_523006757d	fasstrecords	done
343	Cinnamyl_Alcohol	5315892	1	2.0	196.0	196.0	0343_Cinnamyl_Alcohol_b8fb4a9e1b	fasstrecords	done
44	2Acetyl2thiazoline	169110	1	4.0	194.0	194.0	0044_2Acetyl2thiazoline_6835350808	fasstrecords	done
1184	Propyl_Gallate	4947	1	49.0	172.0	172.0	1184_Propyl_Gallate_0f581661fa	fasstrecords	done
1086	DXylose	135191	1	27.0	169.0	169.0	1086_DXylose_9e587a5581	fasstrecords	done
819	DRibose	10975657	1	27.0	169.0	169.0	0819_DRibose_195ef60faf	fasstrecords	done
149	LArabinose	439195	1	27.0	169.0	169.0	0149_LArabinose_0af75d790b	fasstrecords	done
989	245Trihydroxybutyrophenone	15008	1	12.0	156.0	156.0	0989_245Trihydroxybutyrophenone_d3f0dfda00	fasstrecords	done
1306	Maltol	8369	1	78.0	154.0	154.0	1306_Maltol_5544059adf	fasstrecords	done
1027	Tyramine	5610	1	97.0	147.0	147.0	1027_Tyramine_dde8fb0cab	fasstrecords	done
140	4Methoxybenzoic_Acid	7478	1	256.0	145.0	145.0	0140_4Methoxybenzoic_Acid_cf106e4b23	fasstrecords	done
990	Trilobatin	6451798	1	29.0	134.0	134.0	0990_Trilobatin_9e62b46e69	fasstrecords	done
256	alphaKetobetamethylvaleric_acid	47	1	16.0	134.0	134.0	0256_alphaKetobetamethylvaleric_acid_d911bff8ca	fasstrecords	done
1184	EE24Decadienoic_isobutylamide	11368078	1	1.0	130.0	130.0	1184_EE24Decadienoic_isobutylamide_491e8d3915	fasstrecords	done
325	4Methyl52hydroxyethylthiazole	1136	1	36.0	128.0	128.0	0325_4Methyl52hydroxyethylthiazole_41d51fc8e8	fasstrecords	done
843	Eugenol	3314	1	9.0	117.0	117.0	0843_Eugenol_a6cae4d737	fasstrecords	done
106	4Aminobenzoic_Acid	978	1	90.0	110.0	110.0	0106_4Aminobenzoic_Acid_8729a1ec63	fasstrecords	done
1254	Propylparaben	7175	1	47.0	105.0	105.0	1254_Propylparaben_42d1e8eaf0	fasstrecords	done
599	2Phenylethanol	6054	1	6.0	103.0	103.0	0599_2Phenylethanol_00afbb87cc	fasstrecords	done
336	Enterobactin	34231	1	2.0	99.0	99.0	0336_Enterobactin_4a7775cdc3	fasstrecords	done
1083	25HFuranone	10341	1	10.0	97.0	97.0	1083_25HFuranone_3846897209	fasstrecords	done
1104	2Hydroxy4Methoxybenzaldehyde	69600	1	334.0	85.0	85.0	1104_2Hydroxy4Methoxybenzaldehyde_81981ea4ce	fasstrecords	done
154	LAspartic_Acid	5960	1	195.0	82.0	82.0	0154_LAspartic_Acid_2cfa3e10af	fasstrecords	done
1126	44Hydroxyphenyl2butanone	21648	1	10.0	81.0	81.0	1126_44Hydroxyphenyl2butanone_c56fa960f3	fasstrecords	done
981	Tridecanoic_acid	12530	1	12.0	80.0	80.0	0981_Tridecanoic_acid_91f2e922c3	fasstrecords	done
959	OCoumaric_Acid	637540	1	28.0	79.0	79.0	0959_OCoumaric_Acid_f78921c925	fasstrecords	done
559	Pentadecanoic_Acid	13849	1	106.0	79.0	79.0	0559_Pentadecanoic_Acid_fd541ab8f3	fasstrecords	done
1129	LHydroxyproline	5810	1	135.0	77.0	77.0	1129_LHydroxyproline_4da9f00993	fasstrecords	done
630	Phenyl_acetate	31229	1	1.0	75.0	75.0	0630_Phenyl_acetate_26533710c1	fasstrecords	done
67	SAllylcysteine	9793905	1	11.0	74.0	74.0	0067_SAllylcysteine_9dbf8b683c	fasstrecords	done
660	Estragole	8815	1	11.0	73.0	73.0	0660_Estragole_e19aaabc9d	fasstrecords	done
1255	Methylparaben	7456	1	34.0	70.0	70.0	1255_Methylparaben_b193b41ad1	fasstrecords	done
115	Methyl_Cinnamate	637520	1	10.0	66.0	66.0	0115_Methyl_Cinnamate_a9b824efc5	fasstrecords	done
1115	Adipic_Acid	196	1	77.0	66.0	66.0	1115_Adipic_Acid_4ffef1424e	fasstrecords	done
1302	Ascorbyl_Palmitate	54680660	1	3.0	61.0	61.0	1302_Ascorbyl_Palmitate_14a929215a	fasstrecords	done
639	4Phenyl3Buten2one	15909	1	63.0	61.0	59.0	0639_4Phenyl3Buten2one_641f567b19	fasstrecords	done
131	Amyl_heptanoate	61415	1	2.0	59.0	59.0	0131_Amyl_heptanoate_fa18bc19d1	fasstrecords	done
806	Rebaudioside_A	6918840	1	351.0	57.0	57.0	0806_Rebaudioside_A_f61e67bd76	fasstrecords	done
261	Isocaproic_acid	12587	1	11.0	56.0	56.0	0261_Isocaproic_acid_9db6a901cb	fasstrecords	done
97	dalphaTocopheryl_acid_succinate	425400	1	8.0	50.0	50.0	0097_dalphaTocopheryl_acid_succinate_cc7c3c120c	fasstrecords	done
41	pMETHOXYCINNAMALDEHYDE	641294	1	16.0	48.0	48.0	0041_pMETHOXYCINNAMALDEHYDE_83ffebfbb6	fasstrecords	done
1079	4Hydroxybenzoic_Acid	135	1	86.0	48.0	48.0	1079_4Hydroxybenzoic_Acid_35dc40998d	fasstrecords	done
1295	LLysine	5962	1	137.0	46.0	46.0	1295_LLysine_7791241ebc	fasstrecords	done
729	LProline	145742	1	103.0	43.0	43.0	0729_LProline_914dd1bf9c	fasstrecords	done
378	Citronellol	8842	1	1.0	43.0	43.0	0378_Citronellol_a1f707f823	fasstrecords	done
358	4Decenol_4Z	5362798	1	1.0	43.0	43.0	0358_4Decenol_4Z_8ff6015b18	fasstrecords	done
87	Diallyl_Sulfide	11617	1	15.0	37.0	37.0	0087_Diallyl_Sulfide_b86b23a665	fasstrecords	done
1061	Vanillin	1183	1	272.0	31.0	31.0	1061_Vanillin_babad5ffdf	fasstrecords	done
949	gammaHeptalactone	7742	1	4.0	25.0	25.0	0949_gammaHeptalactone_3cb29c46b9	fasstrecords	done
1203	Isoeugenol	853433	1	11.0	25.0	25.0	1203_Isoeugenol_4c987bfa73	fasstrecords	done
933	LThreonine	6288	1	127.0	24.0	24.0	0933_LThreonine_b0076350f7	fasstrecords	done
1091	Benzophenone	3102	1	33.0	23.0	23.0	1091_Benzophenone_113660f682	fasstrecords	done
986	Triethanolamine	7618	1	7.0	23.0	23.0	0986_Triethanolamine_5d71750266	fasstrecords	done
1016	2Hexenoic_acid_2E	5282707	1	24.0	22.0	22.0	1016_2Hexenoic_acid_2E_174795b24b	fasstrecords	done
38	4Methoxybenzaldehyde	31244	1	15.0	19.0	19.0	0038_4Methoxybenzaldehyde_a62f868f40	fasstrecords	done
395	betaCyclodextrin	444041	1	9.0	18.0	18.0	0395_betaCyclodextrin_22584443d9	fasstrecords	done
40	3Methoxybenzoic_Acid	11461	1	6.0	18.0	18.0	0040_3Methoxybenzoic_Acid_86fa0fe42e	fasstrecords	done
600	Phenethylamine	1001	1	40.0	17.0	17.0	0600_Phenethylamine_20724eb625	fasstrecords	done
576	25dimethyl4methoxy32Hfuranone	61325	1	3.0	17.0	17.0	0576_25dimethyl4methoxy32Hfuranone_d8b3e8dda2	fasstrecords	done
921	Tetramethylpyrazine	14296	1	13.0	17.0	17.0	0921_Tetramethylpyrazine_39cf590a36	fasstrecords	done
0	Menthyl_propionate	95384	1	1.0	17.0	17.0	0000_Menthyl_propionate_3f0cefc3a1	fasstrecords	done
1268	Calcium_Glycerophosphate	62820	1	20.0	16.0	16.0	1268_Calcium_Glycerophosphate_a1fb3ff24a	fasstrecords	done
516	Protocatechuic_Acid	72	1	91.0	16.0	16.0	0516_Protocatechuic_Acid_c208adb38d	fasstrecords	done
808	LRhamnose	25310	1	23.0	15.0	15.0	0808_LRhamnose_ca8dfe7e67	fasstrecords	done
770	Ethyl_Maltol	21059	1	22.0	15.0	15.0	0770_Ethyl_Maltol_c24ffa8675	fasstrecords	done
1018	Trimethylpyrazine	26808	1	9.0	14.0	14.0	1018_Trimethylpyrazine_d590d5d5a6	fasstrecords	done
1076	4Hydroxyacetophenone	7469	1	10.0	14.0	14.0	1076_4Hydroxyacetophenone_c69af49093	fasstrecords	done
42	Celestolide	61585	1	12.0	14.0	14.0	0042_Celestolide_726d7220e0	fasstrecords	done
827	Salicylic_Acid	338	1	630.0	13.0	13.0	0827_Salicylic_Acid_659f55e41a	fasstrecords	done
480	gammaOctalactone	7704	1	4.0	13.0	13.0	0480_gammaOctalactone_98c90c7e65	fasstrecords	done
886	Sucrose_Octaacetate	31340	1	5.0	13.0	13.0	0886_Sucrose_Octaacetate_9070ed7f57	fasstrecords	done
1078	3Hydroxybenzoic_Acid	7420	1	39.0	12.0	12.0	1078_3Hydroxybenzoic_Acid_8a526f99e2	fasstrecords	done
994	gammaHexalactone	12756	1	4.0	12.0	12.0	0994_gammaHexalactone_f285bcca6f	fasstrecords	done
805	Rebaudioside_C	60208888	1	8.0	11.0	11.0	0805_Rebaudioside_C_f5805bf4d3	fasstrecords	done
237	Methyl_Nicotinate	7151	1	34.0	11.0	11.0	0237_Methyl_Nicotinate_77d8a2691c	fasstrecords	done
1216	Isophorone	6544	1	62.0	10.0	10.0	1216_Isophorone_b0818422dc	fasstrecords	done
137	Anethole	637563	1	20.0	9.0	9.0	0137_Anethole_eb66b47afe	fasstrecords	done
316	Methyl_Salicylate	4133	1	8.0	8.0	8.0	0316_Methyl_Salicylate_ba32f470de	fasstrecords	done
857	FDC_yellow_6	17730	1	25.0	8.0	8.0	0857_FDC_yellow_6_2e78e81940	fasstrecords	done
407	Neotame	9810996	1	117.0	7.0	7.0	0407_Neotame_337484c930	fasstrecords	done
650	1Phenyl12propanedione	11363	1	13.0	7.0	7.0	0650_1Phenyl12propanedione_25696fa490	fasstrecords	done
56	LAlanylLGlutamine	123935	1	7.0	6.0	6.0	0056_LAlanylLGlutamine_c021e3ece2	fasstrecords	done
1205	Potassium_Sodium_Tartrate	9357	1	88.0	6.0	6.0	1205_Potassium_Sodium_Tartrate_d17663f438	fasstrecords	done
1209	Sodium_Tartrate	162637	1	88.0	6.0	6.0	1209_Sodium_Tartrate_d17663f438	fasstrecords	done
1189	Potassium_Bitartrate	23681127	1	88.0	6.0	6.0	1189_Potassium_Bitartrate_d17663f438	fasstrecords	done
405	Neohesperidin_dihydrochalcone	30231	1	108.0	6.0	6.0	0405_Neohesperidin_dihydrochalcone_a7e2c68015	fasstrecords	done
148	betaapo8CAROTENAL	5478003	1	94.0	6.0	6.0	0148_betaapo8CAROTENAL_4086705f07	fasstrecords	done
548	2Oxoglutaric_Acid	51	1	27.0	5.0	5.0	0548_2Oxoglutaric_Acid_359db12950	fasstrecords	done
311	Carvone_	7439	1	18.0	5.0	5.0	0311_Carvone_4ff9a4695b	fasstrecords	done
631	Phenylacetic_Acid	999	1	24.0	4.0	4.0	0631_Phenylacetic_Acid_cdc327033e	fasstrecords	done
204	Methyl_Laurate	8139	1	4.0	4.0	4.0	0204_Methyl_Laurate_2aceca64e0	fasstrecords	done
76	Methyl_Anthranilate	8635	1	13.0	3.0	3.0	0076_Methyl_Anthranilate_26c52a96cf	fasstrecords	done
882	Sucralose	71485	1	28.0	3.0	3.0	0882_Sucralose_343efb455c	fasstrecords	done
656	Benzenepropanoic_acid	107	1	75.0	3.0	3.0	0656_Benzenepropanoic_acid_b755fd509a	fasstrecords	done
598	26Lutidine	7937	1	16.0	3.0	3.0	0598_26Lutidine_dbfa28727e	fasstrecords	done
1059	LValine	6287	1	103.0	2.0	2.0	1059_LValine_cccbc5e72e	fasstrecords	done
1005	Hexanoic_Acid	8892	1	9.0	2.0	2.0	1005_Hexanoic_Acid_c0d22b5f44	fasstrecords	done
635	DLvaline	1182	1	103.0	2.0	2.0	0635_DLvaline_eaad6355ed	fasstrecords	done
1114	Aconitic_Acid	309	1	71.0	2.0	2.0	1114_Aconitic_Acid_88c39250da	fasstrecords	done
401	Naringin_dihydrochalcone	9894584	1	73.0	2.0	2.0	0401_Naringin_dihydrochalcone_d824c3854c	fasstrecords	done
245	Methyl_Octanoate	8091	1	3.0	2.0	2.0	0245_Methyl_Octanoate_8fd5ae8846	fasstrecords	done
102	Niacin_aluminum	16098	1	121.0	2.0	2.0	0102_Niacin_aluminum_8588624d41	fasstrecords	done
671	Phytol	5280435	1	2.0	2.0	2.0	0671_Phytol_cf7c6714d9	fasstrecords	done
1171	Nicotinic_Acid	938	1	121.0	2.0	2.0	1171_Nicotinic_Acid_8588624d41	fasstrecords	done
1172	Nicotinamide	936	1	92.0	1.0	1.0	1172_Nicotinamide_99bec20b4e	fasstrecords	done
84	1Phenylethanol	7409	1	3.0	1.0	1.0	0084_1Phenylethanol_edf995800a	fasstrecords	done
1047	10Undecen1ol	8185	1	3.0	1.0	1.0	1047_10Undecen1ol_fb51ececdc	fasstrecords	done
1099	Sweeta	21583979	1	59.0	1.0	1.0	1099_Sweeta_85287ad12c	fasstrecords	done
1098	Sodium_saccharin	656582	1	59.0	1.0	1.0	1098_Sodium_saccharin_85287ad12c	fasstrecords	done
1097	Saccharin	5143	1	59.0	1.0	1.0	1097_Saccharin_85287ad12c	fasstrecords	done
945	betaGuaiene	15560252	1	51.0	1.0	1.0	0945_betaGuaiene_7c0b7fde11	fasstrecords	done
1337	Spilanthol	5353001	1	1.0	1.0	1.0	1337_Spilanthol_e7a01fecb7	fasstrecords	done
1303	Magnolol	72300	1	446.0	1.0	1.0	1303_Magnolol_2a900b11df	fasstrecords	done
52	14Methoxyphenyl1penten3one	5803450	1	6.0	1.0	1.0	0052_14Methoxyphenyl1penten3one_0f0b005a17	fasstrecords	done
313	Carvyl_acetate	7335	1	83.0	1.0	1.0	0313_Carvyl_acetate_2e3f8508df	fasstrecords	done
838	Skatole	6736	1	19.0	1.0	1.0	0838_Skatole_84c1a1774f	fasstrecords	done
1338	N2Methylpropyl268decatrienamide_2E6E8E	11506817	1	1.0	1.0	1.0	1338_N2Methylpropyl268decatrienamide_2E6E8E_e48c869ff5	fasstrecords	done
800	Ethyl_Myristate	31283	1	3.0	1.0	1.0	0800_Ethyl_Myristate_4aba5e1889	fasstrecords	done
408	Nerol	643820	1	65.0	1.0	1.0	0408_Nerol_9b851d7a31	fasstrecords	done
105	2Aminoacetophenone	11086	1	5.0	1.0	1.0	0105_2Aminoacetophenone_c99bbd2b9a	fasstrecords	done
489	Diethyl_Succinate	31249	1	9.0	1.0	1.0	0489_Diethyl_Succinate_074467a95c	fasstrecords	done
900	Geraniol	637566	1	65.0	1.0	1.0	0900_Geraniol_b915af549f	fasstrecords	done
51	Advantame	56843846	1	289.0	1.0	1.0	0051_Advantame_20c200daf1	fasstrecords	done
52	N33Hydroxy4methoxyphenylpropylLalphaaspartylLphenylalanine_2methyl_ester	10389431	1	289.0	1.0	1.0	0052_N33Hydroxy4methoxyphenylpropylLalphaaspartylLphenylalanine_2methyl_ester_20c200daf1	fasstrecords	done
437	Nonanoic_Acid	8158	1	8.0	1.0	1.0	0437_Nonanoic_Acid_43fe0e80bb	fasstrecords	done
117	6Methylcoumarin	7092	1	34.0	1.0	1.0	0117_6Methylcoumarin_0bae08d08c	fasstrecords	done
953	pCresyl_octanoate	43046	1	5.0	1.0	1.0	0953_pCresyl_octanoate_c40b28250f	fasstrecords	done
503	3Octen1ol_3Z	5364519	1	0.0	0.0	0.0	0503_3Octen1ol_3Z_f09a1b0429		
502	2Octen4ol_2E	5366203	1	0.0	0.0	0.0	0502_2Octen4ol_2E_90a0e1eec6		
504	3Octen2ol_3E	5358336	1	0.0	0.0	0.0	0504_3Octen2ol_3E_c63e0120cb		
521	3Octyl_acetate	521238	1	1.0	0.0	0.0	0521_3Octyl_acetate_6ad80002fa	fasstrecords	skipped
522	Octyl_butyrate	61030	1	0.0	0.0	0.0	0522_Octyl_butyrate_42b5d0c61c		
520	Octyl_Acetate	8164	1	0.0	0.0	0.0	0520_Octyl_Acetate_d2b508bf7e		
517	3Octenyl_propionate_3Z	20836326	1	0.0	0.0	0.0	0517_3Octenyl_propionate_3Z_1423c1295f		
516	22Octenylcyclopentanone_E	5367848	1	0.0	0.0	0.0	0516_22Octenylcyclopentanone_E_6c8f649d0c		
523	3Octyl_butyrate	89307	1	0.0	0.0	0.0	0523_3Octyl_butyrate_c803be16f1		
519	1Octenyl_succinic_anhydride	5362721	1	0.0	0.0	0.0	0519_1Octenyl_succinic_anhydride_5f53936a78		
515	1Octen3yl_butyrate	27892	1	0.0	0.0	0.0	0515_1Octen3yl_butyrate_dbc7a61345		
518	5Octenyl_propionate_5Z	11041412	1	0.0	0.0	0.0	0518_5Octenyl_propionate_5Z_cadd9463d7		
525	3Octanol_formate	22757845	1	0.0	0.0	0.0	0525_3Octanol_formate_9fbfe3d04f		
526	Octyl_2furoate	62901	1	0.0	0.0	0.0	0526_Octyl_2furoate_097182ba90		
495	cis5Octenal	6435869	1	0.0	0.0	0.0	0495_cis5Octenal_3402585a1a		
496	6Octenal_6E	5283328	1	0.0	0.0	0.0	0496_6Octenal_6E_6369d02192		
497	trans2Octenoic_acid	5282714	1	15.0	0.0	0.0	0497_trans2Octenoic_acid_b08e70abde	fasstrecords	skipped
498	3Octenoic_acid	15307	1	0.0	0.0	0.0	0498_3Octenoic_acid_4c6921c749		
499	1Octen3Ol	18827	1	0.0	0.0	0.0	0499_1Octen3Ol_2279a5e962		
500	2Octen1ol_2Z	5364959	1	0.0	0.0	0.0	0500_2Octen1ol_2Z_4f5067a00b		
501	2Octen1ol_2E	5318599	1	0.0	0.0	0.0	0501_2Octen1ol_2E_8d8e5d1374		
524	Octyl_formate	8176	1	0.0	0.0	0.0	0524_Octyl_formate_d9eb1948fa		
476	Octafluorocyclobutane	8263	1	0.0	0.0	0.0	0476_Octafluorocyclobutane_6946417b61		
477	Octahydro48adimethyl4a2Hnaphthol	1213	1	0.0	0.0	0.0	0477_Octahydro48adimethyl4a2Hnaphthol_167b810de1		
478	Octahydrocoumarin	20487	1	0.0	0.0	0.0	0478_Octahydrocoumarin_73ab2d642a		
446	246Nonatrienal_2E4E6E	15755823	1	0.0	0.0	0.0	0446_246Nonatrienal_2E4E6E_18fbb21296		
447	246Nonatrienal	6436625	1	0.0	0.0	0.0	0447_246Nonatrienal_dd8c39cd4d		
448	2Nonenal	5283335	1	0.0	0.0	0.0	0448_2Nonenal_1ca20493c7		
449	cis6Nonenal	5362720	1	0.0	0.0	0.0	0449_cis6Nonenal_bf878f89f2		
450	1Nonene	31285	1	0.0	0.0	0.0	0450_1Nonene_e8642c1c45		
451	Nonenoic_acid	5312586	1	0.0	0.0	0.0	0451_Nonenoic_acid_742db7e886		
452	2Nonenoic_acid_gammalactone	89559	1	0.0	0.0	0.0	0452_2Nonenoic_acid_gammalactone_a5c0086574		
453	2Nonen1ol_2Z	5365027	1	0.0	0.0	0.0	0453_2Nonen1ol_2Z_ac4ebf1cdb		
454	2Nonen1ol_2E	5364941	1	0.0	0.0	0.0	0454_2Nonen1ol_2E_1f52d1972f		
455	6Nonen1ol_6Z	5362792	1	0.0	0.0	0.0	0455_6Nonen1ol_6Z_e5db320490		
456	3Nonen2one	5317045	1	0.0	0.0	0.0	0456_3Nonen2one_2d69eefded		
457	8Nonen2one	21108	1	0.0	0.0	0.0	0457_8Nonen2one_676cb05f64		
494	Z2Octenal	6427080	1	0.0	0.0	0.0	0494_Z2Octenal_2e6b18dcd6		
443	3Nonanone_1hydroxy_acetate	12678469	1	0.0	0.0	0.0	0443_3Nonanone_1hydroxy_acetate_6fa56b214d		
442	1Hydroxy3nonanone	5362570	1	0.0	0.0	0.0	0442_1Hydroxy3nonanone_7f7ea46cd5		
441	2Nonanone_propyleneglycol_acetal	246089	1	0.0	0.0	0.0	0441_2Nonanone_propyleneglycol_acetal_af7c763470		
440	3Nonanone	61235	1	0.0	0.0	0.0	0440_3Nonanone_687983e266		
439	2Nonanone	13187	1	0.0	0.0	0.0	0439_2Nonanone_166cf1e433		
438	2Nonanol	12367	1	0.0	0.0	0.0	0438_2Nonanol_ca2c87b42c		
436	19Nonanedithiol	248488	1	0.0	0.0	0.0	0436_19Nonanedithiol_37dedfe50b		
458	3Nonenyl_acetate_3Z	71586960	1	0.0	0.0	0.0	0458_3Nonenyl_acetate_3Z_baa086fbaa		
434	Nonanal_propyleneglycol_acetal	95572	1	0.0	0.0	0.0	0434_Nonanal_propyleneglycol_acetal_e968fe3263		
433	Nonanal_dimethyl_acetal	87813	1	0.0	0.0	0.0	0433_Nonanal_dimethyl_acetal_e69b104702		
432	Nonanal	31289	1	1.0	0.0	0.0	0432_Nonanal_ce548cec31	fasstrecords	skipped
431	GammaNonalactone	7710	1	0.0	0.0	0.0	0431_GammaNonalactone_cec74ca4dd		
430	36Nonadienyl_acetate_3Z6Z	71587306	1	0.0	0.0	0.0	0430_36Nonadienyl_acetate_3Z6Z_f73e73e24e		
461	3Nonanol_acetate	108518	1	0.0	0.0	0.0	0461_3Nonanol_acetate_210e86f9b4		
460	Nonyl_Acetate	8918	1	0.0	0.0	0.0	0460_Nonyl_Acetate_4eae2fc0b4		
459	6Nonenyl_acetate_6Z	5363389	1	0.0	0.0	0.0	0459_6Nonenyl_acetate_6Z_2f1c4717be		
435	14Nonanediol_diacetate	12914607	1	0.0	0.0	0.0	0435_14Nonanediol_diacetate_709740b884		
505	4Octen1ol_4Z	5352836	1	0.0	0.0	0.0	0505_4Octen1ol_4Z_64625fcc18		
506	5Octen1ol_5Z	5352837	1	0.0	0.0	0.0	0506_5Octen1ol_5Z_cf685c8a5a		
507	1Octen3one	61346	1	0.0	0.0	0.0	0507_1Octen3one_1fec8fa1ec		
508	2Octen4one	5365891	1	0.0	0.0	0.0	0508_2Octen4one_1247902519		
509	3Octen2one	5363229	1	0.0	0.0	0.0	0509_3Octen2one_706ce66e1f		
510	4Octen3one	84216	1	0.0	0.0	0.0	0510_4Octen3one_34760566d0		
479	DeltaOctalactone	12777	1	0.0	0.0	0.0	0479_DeltaOctalactone_843e7f9c70		
481	Octanal	454	1	0.0	0.0	0.0	0481_Octanal_4683152e3e		
482	11Dimethoxyoctane	61431	1	0.0	0.0	0.0	0482_11Dimethoxyoctane_1f9591c340		
483	Octanal_propyleneglycol_acetal	560109	1	0.0	0.0	0.0	0483_Octanal_propyleneglycol_acetal_3e666d93a5		
484	23Octanedione	11449	1	0.0	0.0	0.0	0484_23Octanedione_26f5a5384a		
485	45Octanedione	138508	1	0.0	0.0	0.0	0485_45Octanedione_6bfcf7e4fc		
486	18Octanedithiol	14493	1	0.0	0.0	0.0	0486_18Octanedithiol_d0037ce9ee		
487	1Octanol	957	1	0.0	0.0	0.0	0487_1Octanol_6c1788a2fe		
488	2Octanol	20083	1	0.0	0.0	0.0	0488_2Octanol_05f84c0bbd		
475	5Eocta15dien3one	5352874	1	0.0	0.0	0.0	0475_5Eocta15dien3one_fc835018ff		
474	24Octadien1ol_2E4E	6436488	1	0.0	0.0	0.0	0474_24Octadien1ol_2E4E_c197ff5b1a		
473	26Octadienal_2E6E	6365761	1	0.0	0.0	0.0	0473_26Octadienal_2E6E_dd9da88305		
472	24Octadienal_2E4E	5283329	1	0.0	0.0	0.0	0472_24Octadienal_2E4E_44ce839363		
471	Octadecylamine	15793	1	7.0	0.0	0.0	0471_Octadecylamine_70430c7a69	fasstrecords	skipped
470	9Octadecenal	5283381	1	1.0	0.0	0.0	0470_9Octadecenal_54346ed5bd	fasstrecords	skipped
469	gammaOCTADECALACTONE	10396	1	0.0	0.0	0.0	0469_gammaOCTADECALACTONE_53a4fecd1f		
468	deltaOctadecalactone	518573	1	0.0	0.0	0.0	0468_deltaOctadecalactone_bdbb074d6d		
489	3Octanol	11527	1	0.0	0.0	0.0	0489_3Octanol_a3d395af12		
466	N2Pyridin2ylethyl3pmenthanecarboxamide	56969824	1	0.0	0.0	0.0	0466_N2Pyridin2ylethyl3pmenthanecarboxamide_bcc5ac6828		
464	Nonyl_octanoate	589365	1	0.0	0.0	0.0	0464_Nonyl_octanoate_68398b7320		
463	Nonyl_isovalerate	5463914	1	0.0	0.0	0.0	0463_Nonyl_isovalerate_0554edf790		
462	1Nonanol	8914	1	0.0	0.0	0.0	0462_1Nonanol_abe6a8eadb		
493	Oct2enal	16900	1	0.0	0.0	0.0	0493_Oct2enal_29efda0de4		
492	E2Octenal	5283324	1	0.0	0.0	0.0	0492_E2Octenal_2f446522d1		
491	3Octanone	246728	1	0.0	0.0	0.0	0491_3Octanone_32b21ddf78		
490	2Octanone	8093	1	0.0	0.0	0.0	0490_2Octanone_5b9c1dab0d		
467	Ocimene	6434062	1	0.0	0.0	0.0	0467_Ocimene_e458e52553		
610	Phenethyl_Isothiocyanate	16741	1	0.0	0.0	0.0	0610_Phenethyl_Isothiocyanate_ee0b533e14		
609	Phenethyl_isobutyrate	7655	1	0.0	0.0	0.0	0609_Phenethyl_isobutyrate_f72fe0466d		
608	Phenethyl_hexanoate	61384	1	0.0	0.0	0.0	0608_Phenethyl_hexanoate_90e49ff3fe		
641	Phenyl_butyrate	20354	1	0.0	0.0	0.0	0641_Phenyl_butyrate_00f760685a		
640	1Phenyl3acetoxybutane	61517	1	0.0	0.0	0.0	0640_1Phenyl3acetoxybutane_fc0c05c824		
638	3Z4Phenyl3buten2ol	11469151	1	0.0	0.0	0.0	0638_3Z4Phenyl3buten2ol_691031833c		
637	4Phenylbut3en2ol	15172	1	0.0	0.0	0.0	0637_4Phenylbut3en2ol_9edeb00154		
636	4Phenyl3buten2ol_3E	5369489	1	0.0	0.0	0.0	0636_4Phenyl3buten2ol_3E_203d5896c6		
552	Ozone	24823	1	0.0	0.0	0.0	0552_Ozone_38abc985ab		
634	4Phenyl2butanol	61302	1	0.0	0.0	0.0	0634_4Phenyl2butanol_467cd546bc		
629	2Benzyl4methyl13dioxolane	95633	1	0.0	0.0	0.0	0629_2Benzyl4methyl13dioxolane_15b953f0a7		
628	2Phenylmethyl13dioxolane4methanol	21895	1	0.0	0.0	0.0	0628_2Phenylmethyl13dioxolane4methanol_20549d1768		
627	Phenyl_acetaldehyde_dimethyl_acetal	60995	1	2.0	0.0	0.0	0627_Phenyl_acetaldehyde_dimethyl_acetal_c058bc5eac	fasstrecords	skipped
626	Phenyl_acetaldehyde_diisobutyl_acetal	71544	1	0.0	0.0	0.0	0626_Phenyl_acetaldehyde_diisobutyl_acetal_a71791b873		
625	Phenylacetaldehyde_diethyl_acetal	80584	1	0.0	0.0	0.0	0625_Phenylacetaldehyde_diethyl_acetal_ce1ebaeef6		
624	Phenylacetaldehyde_23butylene_glycol_acetal	230525	1	0.0	0.0	0.0	0624_Phenylacetaldehyde_23butylene_glycol_acetal_9af041c27c		
